trip_id,rider_id,zone,distance_km,duration_min,fare_amount,payment_mode,ride_date,surge_flag,hour,is_peak_hour,surge_flag_computed,zone_name,population_density,traffic_index,avg_speed_kmph,zone_type,traffic_level,traffic_level_encoded,age,gender,city,days_since_signup,avg_rating,avg_ride_distance,avg_ride_fare,ride_cancellation_rate,surge_trips_pct,trip_count
T01518,R0229,Zone_6,8.99,70.24,196.93,UPI,2023-01-17,0,17,0,1,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,31.62815884476534,Male,Mumbai,2103.0,4.43,7.736,137.7,0.10884353741496598,0.3333333333333333,5.0
T01519,R0235,Zone_1,6.15,42.15,104.59,Credit Card,2023-06-25,0,19,1,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,34.0,Other,Delhi,2019.0,4.06,6.95625,107.981,0.028070175438596492,0.2222222222222222,8.0
T01520,R0280,Zone_1,7.02,51.41,88.54,Cash,2024-08-21,1,6,0,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,26.0,Male,Chennai,1184.0,4.43,8.461666666666666,122.55,0.1329479768786127,0.5714285714285714,6.0
T01521,R0249,Zone_5,10.03,59.01,94.66,UPI,2024-07-04,0,2,0,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,31.62815884476534,Male,Mumbai,1252.0,4.49,8.08875,135.06625,0.12090680100755667,0.6666666666666666,8.0
T01522,R0223,Zone_2,6.65,62.7,102.34,Credit Card,2024-07-18,1,17,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,30.0,Female,Surat,2463.0,4.04,6.98775,123.40125,0.06289308176100629,0.6666666666666666,8.0
T01523,R0036,Zone_5,7.98,74.21,176.1,UPI,2023-09-09,1,9,1,1,Zone_5,2590,1.31,43.9,Business,Medium,1.0,30.0,Male,Surat,1625.0,4.9,9.31,148.78857142857143,0.08426966292134831,0.625,7.0
T01524,R0159,Zone_5,5.48,51.6,115.03,Cash,2023-06-05,1,6,0,1,Zone_5,2590,1.31,43.9,Business,Medium,1.0,43.0,Female,Bengaluru,2289.0,4.9,5.9925,106.2225,0.025,0.6,4.0
T01525,R0232,Zone_9,1.13,7.14,20.27,Wallet,2023-11-03,1,16,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,38.0,Male,Jaipur,1358.0,3.94,7.30476923076923,114.67999999999999,0.08670520231213873,0.5714285714285714,13.0
T01526,R0175,Zone_7,8.97,88.29,94.91,Cash,2023-07-04,1,13,0,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,35.0,Male,Chennai,1470.0,3.48,8.7825,160.18875,0.08080808080808081,0.7777777777777778,8.0
T01527,R0023,Zone_4,10.2,85.72,225.65,Credit Card,2023-11-21,0,23,0,1,Zone_4,4038,2.46,48.2,Business,High,2.0,24.0,Other,Jaipur,2514.0,3.21,8.11375,149.4525,0.1807909604519774,0.4444444444444444,8.0
T01528,R0154,Zone_8,14.91,77.99,138.83,Wallet,2024-07-12,1,2,0,0,Zone_8,4516,1.93,31.0,Business,Medium,1.0,18.0,Other,Kolkata,2712.0,4.68,10.811384615384615,158.42461538461538,0.16916488222698073,0.35714285714285715,13.0
T01529,R0189,Zone_7,7.34,44.32,151.32,Credit Card,2023-07-27,1,11,0,1,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,29.0,Female,Delhi,2537.0,3.28,9.00375,185.0875,0.17573221757322174,0.7777777777777778,8.0
T01530,R0012,Zone_7,1.162,7.86,15.99,UPI,2023-12-10,1,12,0,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,31.0,Female,Hyderabad,1681.0,3.31,5.8484,70.55199999999999,0.04417670682730924,0.6666666666666666,5.0
T01531,R0085,Zone_7,4.23,29.06,84.56,Cash,2023-07-14,1,1,0,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,29.0,Female,Chennai,1440.0,4.95,8.798,101.982,0.12631578947368421,0.5,5.0
T01532,R0289,Zone_7,10.7,70.59,209.12,Cash,2023-12-07,0,2,0,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,31.62815884476534,Other,Chennai,1792.0,4.17,8.199,154.31,0.043343653250773995,0.5555555555555556,8.0
T01533,R0257,Zone_1,7.58,57.818000000000005,100.17,Cash,2023-04-19,0,4,0,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,36.0,Other,Delhi,1265.0,4.82,8.232285714285714,117.46142857142857,0.041304347826086954,0.25,7.0
T01534,R0047,Zone_2,9.4,64.38,220.61,Wallet,2024-08-06,0,10,0,1,Zone_2,6371,0.91,58.4,Residential,Low,0.0,51.0,Female,Bengaluru,1785.0,4.86,7.828333333333333,139.005,0.04285714285714286,0.42857142857142855,6.0
T01535,R0275,Zone_10,6.23,36.31,64.76,Wallet,2024-01-04,0,7,1,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,21.0,Other,Jaipur,1423.0,3.07,8.4625,81.51750000000001,0.06854838709677419,0.6,4.0
T01536,R0086,Zone_6,17.35,136.11,255.38,Wallet,2023-09-23,1,22,0,0,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,23.0,Male,Hyderabad,2484.0,4.56,10.780000000000001,188.3033333333333,0.05029585798816568,0.2857142857142857,6.0
T01537,R0255,Zone_1,16.64,113.01,328.23,Cash,2023-01-14,1,22,0,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,37.0,Female,Bengaluru,1878.0,3.12,8.8915,157.7775,0.08823529411764706,0.6666666666666666,8.0
T01538,R0271,Zone_4,3.34,25.65,41.92,Wallet,2024-01-08,0,11,0,0,Zone_4,4038,2.46,48.2,Business,High,2.0,22.0,Male,Bengaluru,1420.0,4.37,8.1275,116.0975,0.1016949152542373,0.4444444444444444,8.0
T01539,R0197,Zone_8,12.55,63.06,103.09,UPI,2023-07-12,1,6,0,0,Zone_8,4516,1.93,31.0,Business,Medium,1.0,29.0,Female,Bengaluru,2149.0,3.87,7.108,96.998,0.18277310924369747,0.36363636363636365,10.0
T01540,R0270,Zone_9,9.52,67.56,111.55,Credit Card,2023-09-05,0,14,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,35.0,Male,Hyderabad,1698.0,3.08,7.38,137.69125,0.14035087719298245,0.0,8.0
T01541,R0227,Zone_1,8.07,74.65,178.6,Credit Card,2023-06-06,1,23,0,1,Zone_1,4921,2.43,30.9,Residential,High,2.0,25.0,Other,Pune,2238.0,4.12,5.664,101.642,0.07165109034267912,0.5,5.0
T01542,R0107,Zone_9,3.7,31.32,83.84,UPI,2024-03-13,0,16,0,1,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,33.0,Male,Hyderabad,2420.0,3.66,7.513999999999999,151.405,0.07777777777777778,0.2,4.0
T01543,R0175,Zone_6,16.11,146.94,394.11,Wallet,2024-04-26,1,3,0,1,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,35.0,Male,Chennai,1470.0,3.48,8.7825,160.18875,0.08080808080808081,0.7777777777777778,8.0
T01544,R0028,Zone_6,13.83,77.81,299.74,Cash,2023-02-21,1,21,1,1,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,20.0,Female,Surat,1020.0,3.79,10.61,193.56375,0.084,0.7777777777777778,8.0
T01545,R0234,Zone_1,0.71,5.6,17.31,Wallet,2023-04-29,0,12,0,1,Zone_1,4921,2.43,30.9,Residential,High,2.0,31.62815884476534,Other,Pune,1365.0,3.98,7.051111111111111,126.52777777777777,0.16847826086956522,0.5,9.0
T01546,R0291,Zone_3,14.92,128.69,236.53,UPI,2023-08-17,1,17,0,0,Zone_3,12971,2.11,38.0,Business,High,2.0,23.0,Other,Pune,1956.0,3.46,7.741666666666667,132.59833333333333,0.188,0.7142857142857143,6.0
T01547,R0005,Zone_1,7.81,67.95,163.28,UPI,2023-07-13,1,0,0,1,Zone_1,4921,2.43,30.9,Residential,High,2.0,27.0,Male,Ahmedabad,1914.0,3.53,7.322857142857143,132.35,0.1016949152542373,0.375,7.0
T01548,R0152,Zone_7,5.01,32.28,90.514,Credit Card,2024-01-26,1,15,0,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,34.0,Female,Bengaluru,1941.0,3.91,9.706,179.3808,0.16666666666666666,0.6666666666666666,5.0
T01549,R0081,Zone_6,3.12,21.16,54.75,UPI,2023-01-07,0,12,0,0,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,42.0,Other,Mumbai,1669.0,3.9,9.241999999999999,135.345,0.017391304347826087,0.2857142857142857,6.0
T01550,R0207,Zone_6,12.72,118.88,224.62,Credit Card,2024-04-12,0,9,1,0,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,,,,,,,,,,
T01551,R0087,Zone_2,10.0,87.94,105.72,Credit Card,2023-04-04,1,11,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,26.0,Female,Jaipur,1934.0,3.57,8.856666666666667,124.51666666666667,0.09090909090909091,0.5,3.0
T01552,R0283,Zone_10,3.63,21.99,45.85,UPI,2024-01-10,0,1,0,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,19.0,Male,Surat,1169.0,3.55,7.9957142857142856,144.74714285714285,0.18292682926829268,0.375,7.0
T01553,R0050,Zone_7,3.94,39.26,92.05,UPI,2023-04-26,1,22,0,1,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,49.0,Male,Ahmedabad,1421.0,3.42,8.585714285714285,130.82999999999998,0.12386706948640483,0.625,7.0
T01554,R0204,Zone_9,6.06,36.68,106.89,Cash,2024-01-04,0,2,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,37.0,Female,Hyderabad,2795.0,3.73,10.134666666666666,130.27,0.011389521640091117,0.2857142857142857,6.0
T01555,R0232,Zone_7,5.44,32.77,109.34,Wallet,2024-02-02,0,9,1,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,38.0,Male,Jaipur,1358.0,3.94,7.30476923076923,114.67999999999999,0.08670520231213873,0.5714285714285714,13.0
T01556,R0211,Zone_5,10.64,80.28,261.71,Wallet,2023-09-08,1,1,0,1,Zone_5,2590,1.31,43.9,Business,Medium,1.0,36.0,Female,Mumbai,1971.0,3.63,6.582857142857143,111.94485714285715,0.0389908256880734,0.375,7.0
T01557,R0066,Zone_9,9.89,74.88,163.41,Credit Card,2023-04-10,1,22,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,38.0,Female,Bengaluru,1546.0,4.72,10.6175,144.035,0.16666666666666666,0.6,4.0
T01558,R0228,Zone_2,4.968,32.43,85.61,Credit Card,2023-09-06,0,12,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,21.0,Female,Pune,2292.0,4.84,9.647,168.805,0.0,0.4,4.0
T01559,R0027,Zone_1,0.29,1.82,5.81,Credit Card,2023-05-24,0,12,0,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,39.0,Male,Jaipur,2518.0,3.98,7.22875,108.79025,0.15099009900990099,0.4444444444444444,8.0
T01560,R0091,Zone_6,1.33,10.62,28.23,UPI,2024-03-28,1,17,0,0,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,41.0,Other,Surat,1594.0,3.4,7.295714285714285,129.08714285714285,0.12835820895522387,0.75,7.0
T01561,R0282,Zone_2,12.35,77.23,146.48,Credit Card,2023-05-12,0,2,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,22.0,Other,Bengaluru,1578.0,4.47,10.318888888888889,155.52777777777777,0.009375,0.6,9.0
T01562,R0012,Zone_9,3.03,17.39,48.23,Wallet,2024-07-14,0,6,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,31.0,Female,Hyderabad,1681.0,3.31,5.8484,70.55199999999999,0.04417670682730924,0.6666666666666666,5.0
T01563,R0178,Zone_3,8.56,58.56,117.82,Credit Card,2023-07-22,1,13,0,0,Zone_3,12971,2.11,38.0,Business,High,2.0,27.0,Male,Delhi,1930.0,3.13,9.037142857142857,148.64857142857142,0.12280701754385964,0.75,7.0
T01564,R0215,Zone_8,0.82,6.74,9.85,Wallet,2024-04-25,0,19,1,0,Zone_8,4516,1.93,31.0,Business,Medium,1.0,26.0,Female,Hyderabad,2372.0,3.24,3.63,74.42,0.10933940774487472,0.3333333333333333,5.0
T01565,R0222,Zone_9,10.546,64.69,244.98,UPI,2023-04-22,1,16,0,1,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,27.0,Male,Surat,1460.0,3.44,9.95075,164.784,0.025210084033613446,0.5555555555555556,8.0
T01566,R0090,Zone_7,17.6,102.42,255.79,UPI,2023-06-01,0,20,1,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,33.0,Female,Mumbai,2034.0,4.51,10.722,193.46620000000001,0.16339869281045752,0.18181818181818182,10.0
T01567,R0299,Zone_9,1.36,7.68,12.48,Credit Card,2023-12-07,0,11,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,33.0,Other,Kolkata,2183.0,3.92,7.4725,115.3,0.0,0.2,4.0
T01568,R0130,Zone_7,10.75,89.22,200.09,UPI,2023-12-16,1,15,0,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,27.0,Female,Pune,2749.0,3.62,6.3625,112.04125,0.19558359621451105,0.5555555555555556,8.0
T01569,R0068,Zone_1,9.36,67.69800000000001,126.46,UPI,2024-05-03,0,23,0,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,30.0,Female,Ahmedabad,1457.0,4.97,7.977777777777778,122.29222222222224,0.15317286652078774,0.5,9.0
T01570,R0061,Zone_2,12.59,96.34,128.88,UPI,2023-06-14,0,11,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,25.0,Male,Mumbai,2198.0,3.69,8.6175,149.185,0.14792899408284024,0.2,4.0
T01571,R0212,Zone_6,7.34,55.6,96.83,Cash,2023-04-11,1,14,0,0,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,36.0,Female,Ahmedabad,1081.0,3.22,8.368571428571428,168.76,0.16216216216216217,0.5,7.0
T01572,R0043,Zone_8,9.36,48.82,81.25,Credit Card,2023-05-07,1,9,1,0,Zone_8,4516,1.93,31.0,Business,Medium,1.0,28.0,Male,Ahmedabad,1721.0,4.68,7.462222222222222,99.03955555555555,0.18604651162790697,0.3,9.0
T01573,R0025,Zone_3,8.91,70.45,184.89,UPI,2023-03-10,0,6,0,1,Zone_3,12971,2.11,38.0,Business,High,2.0,21.0,Female,Mumbai,1770.0,4.01,9.45,143.88600000000002,0.06976744186046512,0.16666666666666666,5.0
T01574,R0101,Zone_8,10.86,82.01,152.51,Cash,2023-11-23,1,19,1,0,Zone_8,4516,1.93,31.0,Business,Medium,1.0,37.0,Female,Delhi,2125.0,3.03,9.058,134.272,0.12663755458515283,0.3333333333333333,5.0
T01575,R0132,Zone_1,3.8,32.8,64.5,Cash,2023-11-27,1,4,0,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,23.0,Male,Surat,1357.0,3.32,6.309090909090909,99.24818181818182,0.05154639175257732,0.3333333333333333,11.0
T01576,R0270,Zone_3,8.96,74.87,181.1,Credit Card,2024-07-29,0,0,0,0,Zone_3,12971,2.11,38.0,Business,High,2.0,35.0,Male,Hyderabad,1698.0,3.08,7.38,137.69125,0.14035087719298245,0.0,8.0
T01577,R0006,Zone_10,12.05,93.58,277.76,UPI,2023-03-19,0,16,0,1,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,45.0,Female,Jaipur,1154.0,4.64,8.980571428571428,156.49,0.05220883534136546,0.5,7.0
T01578,R0089,Zone_3,13.84,106.35,168.79,Wallet,2023-05-09,1,2,0,0,Zone_3,12971,2.11,38.0,Business,High,2.0,48.0,Other,Surat,1436.0,3.91,9.981111111111112,157.28333333333333,0.019417475728155338,0.4,9.0
T01579,R0179,Zone_9,10.48,79.57,163.52,Wallet,2023-08-10,0,12,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,28.0,Male,Kolkata,1599.0,4.64,6.3825,114.11250000000001,0.05090909090909091,0.4,4.0
T01580,R0048,Zone_8,2.34,12.14,46.18,UPI,2023-05-04,1,13,0,0,Zone_8,4516,1.93,31.0,Business,Medium,1.0,35.0,Male,Hyderabad,2645.0,3.02,5.826,101.256,0.004807692307692308,0.6666666666666666,5.0
T01581,R0027,Zone_10,0.23,1.98,2.39,Cash,2023-12-31,1,23,0,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,39.0,Male,Jaipur,2518.0,3.98,7.22875,108.79025,0.15099009900990099,0.4444444444444444,8.0
T01582,R0170,Zone_3,10.04,91.04,140.22,Cash,2023-07-17,0,17,0,0,Zone_3,12971,2.11,38.0,Business,High,2.0,31.62815884476534,Other,Bengaluru,2290.0,3.68,7.644285714285714,134.6,0.10344827586206896,0.375,7.0
T01583,R0268,Zone_10,2.94,21.9,39.9,Credit Card,2023-08-06,1,3,0,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,34.0,Male,Chennai,1411.0,4.6,8.504,145.21599999999998,0.0,0.5,5.0
T01584,R0056,Zone_4,12.22,110.73,221.25,Credit Card,2024-05-30,1,17,0,0,Zone_4,4038,2.46,48.2,Business,High,2.0,40.0,Other,Hyderabad,2008.0,3.25,7.357777777777778,103.08777777777777,0.13829787234042554,0.6,9.0
T01585,R0048,Zone_6,6.56,35.87,154.83,UPI,2023-07-26,0,4,0,1,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,35.0,Male,Hyderabad,2645.0,3.02,5.826,101.256,0.004807692307692308,0.6666666666666666,5.0
T01586,R0174,Zone_2,13.06,77.42,136.89,Credit Card,2023-10-12,0,15,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,32.0,Male,Kolkata,2758.0,3.8,8.877142857142857,131.68428571428572,0.021806853582554516,0.125,7.0
T01587,R0003,Zone_5,18.63,94.05,275.09,UPI,2023-09-24,1,0,0,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,34.0,Male,Pune,1211.0,3.76,6.711111111111111,99.88555555555556,0.1956521739130435,0.5,9.0
T01588,R0191,Zone_10,7.69,41.24,78.94,UPI,2023-01-05,1,20,1,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,33.0,Other,Surat,2204.0,4.56,7.5609090909090915,120.43727272727273,0.06818181818181818,0.5,11.0
T01589,R0136,Zone_6,7.42,40.44,76.22,Wallet,2023-11-09,1,13,0,0,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,34.0,Male,Hyderabad,2777.0,3.82,6.715,85.69749999999999,0.03235294117647059,0.6,4.0
T01590,R0289,Zone_6,13.07,82.78,293.03,Credit Card,2023-05-30,1,14,0,1,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,31.62815884476534,Other,Chennai,1792.0,4.17,8.199,154.31,0.043343653250773995,0.5555555555555556,8.0
T01591,R0081,Zone_9,13.32,85.06,120.07,Credit Card,2023-06-08,0,8,1,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,42.0,Other,Mumbai,1669.0,3.9,9.241999999999999,135.345,0.017391304347826087,0.2857142857142857,6.0
T01592,R0167,Zone_3,16.51,157.13,247.42,Cash,2024-03-16,0,14,0,0,Zone_3,12971,2.11,38.0,Business,High,2.0,44.0,Male,Hyderabad,1463.0,4.75,9.187142857142858,153.65,0.0423728813559322,0.5,7.0
T01593,R0241,Zone_10,8.98,88.78,113.68,Cash,2024-01-04,0,16,0,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,34.0,Female,Chennai,2418.0,3.28,11.43,190.5375,0.018072289156626505,0.6,4.0
T01594,R0169,Zone_7,4.84,45.31,84.76,Wallet,2023-07-19,0,23,0,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,32.0,Male,Delhi,1283.0,4.19,10.058571428571428,201.77285714285716,0.16265060240963855,0.5,7.0
T01595,R0154,Zone_8,8.04,58.45,149.87,Credit Card,2023-02-05,0,3,0,0,Zone_8,4516,1.93,31.0,Business,Medium,1.0,18.0,Other,Kolkata,2712.0,4.68,10.811384615384615,158.42461538461538,0.16916488222698073,0.35714285714285715,13.0
T01596,R0236,Zone_5,4.88,46.24,119.52,Credit Card,2024-02-01,0,11,0,1,Zone_5,2590,1.31,43.9,Business,Medium,1.0,28.0,Male,Ahmedabad,2208.0,3.36,4.5627272727272725,75.39636363636363,0.016129032258064516,0.3333333333333333,11.0
T01597,R0214,Zone_5,9.2,49.69,74.11,Credit Card,2023-12-30,0,4,0,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,20.0,Female,Kolkata,1443.0,4.53,6.793333333333333,113.61500000000001,0.009478672985781991,0.42857142857142855,6.0
T01598,R0277,Zone_3,3.66,20.35,51.93,Cash,2023-04-27,1,4,0,0,Zone_3,12971,2.11,38.0,Business,High,2.0,31.62815884476534,Female,Jaipur,2043.0,3.06,9.658888888888889,155.86666666666667,0.03686635944700461,0.5,9.0
T01599,R0196,Zone_1,12.51,69.51,154.55,Credit Card,2023-01-05,1,10,0,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,31.62815884476534,Male,Hyderabad,2621.0,4.93,7.971166666666666,135.28583333333333,0.17307692307692307,0.7692307692307693,12.0
T01600,R0005,Zone_10,11.49,98.56,280.91,Cash,2023-10-25,0,5,0,1,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,27.0,Male,Ahmedabad,1914.0,3.53,7.322857142857143,132.35,0.1016949152542373,0.375,7.0
T01601,R0083,Zone_2,8.7,83.36,191.83,Wallet,2024-03-06,1,6,0,1,Zone_2,6371,0.91,58.4,Residential,Low,0.0,31.62815884476534,Female,Mumbai,1700.0,4.4,9.262,147.403,0.0819327731092437,0.5454545454545454,10.0
T01602,R0251,Zone_7,8.13,40.91,139.73,Wallet,2024-03-22,0,23,0,0,Zone_7,11070,0.64,45.2,Industrial,Low,0.0,46.0,Female,Mumbai,2418.0,4.48,7.6819999999999995,152.516,0.12149532710280374,0.6666666666666666,5.0
T01603,R0264,Zone_5,7.02,57.96,96.68,Wallet,2024-07-23,0,13,0,0,Zone_5,2590,1.31,43.9,Business,Medium,1.0,27.0,Other,Delhi,2759.0,3.59,4.1466666666666665,67.06,0.13432835820895522,0.5,3.0
T01604,R0253,Zone_10,14.56,124.59,132.54,Wallet,2024-01-10,1,23,0,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,26.0,Male,Surat,1834.0,3.16,7.117142857142857,110.84571428571428,0.13793103448275862,0.25,7.0
T01605,R0077,Zone_1,13.94,83.86,238.65,Cash,2024-05-17,1,10,0,0,Zone_1,4921,2.43,30.9,Residential,High,2.0,28.0,Male,Mumbai,2546.0,3.79,10.489999999999998,171.39985714285714,0.1769041769041769,0.4,14.0
T01606,R0179,Zone_9,8.73,82.07,177.84,Wallet,2024-05-20,1,12,0,1,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,28.0,Male,Kolkata,1599.0,4.64,6.3825,114.11250000000001,0.05090909090909091,0.4,4.0
T01607,R0279,Zone_9,3.72,18.65,52.72,UPI,2023-04-28,1,1,0,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,25.0,Other,Pune,1589.0,3.73,8.309999999999999,139.814,0.18461538461538463,0.6666666666666666,5.0
T01608,R0257,Zone_4,2.346,16.02,18.57,Cash,2024-05-05,0,6,0,0,Zone_4,4038,2.46,48.2,Business,High,2.0,36.0,Other,Delhi,1265.0,4.82,8.232285714285714,117.46142857142857,0.041304347826086954,0.25,7.0
T01609,R0040,Zone_3,9.44,67.0,232.99,UPI,2024-06-09,1,19,1,1,Zone_3,12971,2.11,38.0,Business,High,2.0,34.0,Other,Surat,1210.0,4.41,8.045,114.075,0.07407407407407407,0.45454545454545453,10.0
T01610,R0186,Zone_10,4.81,35.166,69.28,UPI,2023-03-13,1,3,0,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,18.0,Other,Hyderabad,2085.0,3.26,9.797142857142857,134.11714285714285,0.05080213903743316,0.5,7.0
T01611,R0104,Zone_2,10.38,81.05,102.76,UPI,2024-03-23,0,7,1,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,52.0,Male,Kolkata,1918.0,3.7,5.187777777777779,85.04333333333334,0.00303951367781155,0.5,9.0
T01612,R0271,Zone_4,6.07,60.67,117.3,Wallet,2023-09-24,0,19,1,0,Zone_4,4038,2.46,48.2,Business,High,2.0,22.0,Male,Bengaluru,1420.0,4.37,8.1275,116.0975,0.1016949152542373,0.4444444444444444,8.0
T01613,R0025,Zone_4,11.87,88.44,159.39,Cash,2023-09-08,0,21,1,0,Zone_4,4038,2.46,48.2,Business,High,2.0,21.0,Female,Mumbai,1770.0,4.01,9.45,143.88600000000002,0.06976744186046512,0.16666666666666666,5.0
T01614,R0100,Zone_2,9.04,72.33,200.2,Cash,2023-06-11,1,20,1,1,Zone_2,6371,0.91,58.4,Residential,Low,0.0,28.0,Male,Delhi,1921.0,3.79,8.454166666666667,138.12416666666667,0.15625,0.5384615384615384,12.0
T01615,R0101,Zone_9,12.99,106.71,165.87,Credit Card,2023-07-26,1,18,1,0,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,37.0,Female,Delhi,2125.0,3.03,9.058,134.272,0.12663755458515283,0.3333333333333333,5.0
T01616,R0295,Zone_6,3.17,26.19,63.07,Credit Card,2023-05-12,1,12,0,0,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,18.0,Female,Delhi,2647.0,3.59,4.974444444444444,58.22666666666666,0.18181818181818182,0.2,9.0
T01617,R0015,Zone_9,6.86,36.69,158.93,Credit Card,2024-07-15,1,13,0,1,Zone_9,11037,1.83,56.1,Mixed,Medium,1.0,28.0,Other,Chennai,1347.0,3.87,6.0,119.57000000000001,0.02127659574468085,0.16666666666666666,5.0
T01618,R0212,Zone_8,19.08,127.16,432.46,Cash,2024-05-12,0,9,1,1,Zone_8,4516,1.93,31.0,Business,Medium,1.0,36.0,Female,Ahmedabad,1081.0,3.22,8.368571428571428,168.76,0.16216216216216217,0.5,7.0
T01619,R0049,Zone_10,4.52,32.2,63.01,Cash,2023-09-04,0,10,0,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,39.0,Male,Mumbai,2291.0,4.4,9.728333333333333,163.4,0.14627659574468085,0.42857142857142855,6.0
T01620,R0059,Zone_2,12.21,89.57,237.49,UPI,2023-04-23,0,1,0,0,Zone_2,6371,0.91,58.4,Residential,Low,0.0,43.0,Male,Delhi,1851.0,3.27,8.75,133.695,0.030726256983240222,0.4,4.0
T01621,R0062,Zone_6,10.09,66.64,113.63,Credit Card,2023-03-10,1,8,1,0,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,38.0,Male,Jaipur,2663.0,3.58,9.435714285714285,127.07285714285715,0.05172413793103448,0.75,7.0
T01622,R0031,Zone_10,14.43,91.498,128.31,Credit Card,2023-11-02,0,16,0,0,Zone_10,2440,1.54,35.4,Industrial,Medium,1.0,29.0,Female,Hyderabad,1218.0,4.62,9.016666666666667,130.26999999999998,0.09090909090909091,0.25,3.0
T01623,R0130,Zone_6,7.13,63.26,131.57,UPI,2024-04-03,1,2,0,0,Zone_6,14627,0.54,37.6,Mixed,Low,0.0,27.0,Female,Pune,2749.0,3.62,6.3625,112.04125,0.19558359621451105,0.5555555555555556,8.0
T01624,R0267,Zone_3,13.95,100.854,191.44,Credit Card,2023-01-24,0,23,0,0,Zone_3,12971,2.11,38.0,Business,High,2.0,37.0,Other,Jaipur,2064.0,4.5,9.437999999999999,136.33800000000002,0.08333333333333333,0.6666666666666666,5.0
T01625,R0204,Zone_4,14.08,86.32,142.21,Wallet,2024-05-19,1,5,0,0,Zone_4,4038,2.46,48.2,Business,High,2.0,37.0,Female,Hyderabad,2795.0,3.73,10.134666666666666,130.27,0.011389521640091117,0.2857142857142857,6.0
